date,currency,usd_rate,volatility
2026-02-22,SGD,1.3583,Low
2026-02-23,SGD,1.354,Low
2026-02-24,SGD,1.3584,Low
2026-02-25,SGD,1.3587,Low
2026-02-26,SGD,1.3562,Low
2026-02-27,SGD,1.3526,Low
2026-02-28,SGD,1.3521,Low
2026-03-01,SGD,1.3546,Low
2026-03-02,SGD,1.3543,Low
2026-03-03,SGD,1.3583,Low
2026-03-04,SGD,1.3544,Low
2026-03-05,SGD,1.3544,Low
2026-03-06,SGD,1.351,Low
2026-03-07,SGD,1.352,Low
2026-03-08,SGD,1.3544,Low
2026-03-09,SGD,1.3532,Low
2026-03-10,SGD,1.3462,Low
2026-03-11,SGD,1.3467,Low
2026-03-12,SGD,1.3479,Low
2026-03-13,SGD,1.349,Low
2026-03-14,SGD,1.3523,Low
2026-03-15,SGD,1.3494,Low
2026-03-16,SGD,1.3512,Low
2026-03-17,SGD,1.3545,Low
2026-03-18,SGD,1.3497,Low
2026-03-19,SGD,1.3505,Low
2026-03-20,SGD,1.3492,Low
2026-03-21,SGD,1.3489,Low
2026-03-22,SGD,1.3499,Low
2026-03-23,SGD,1.3486,Low
2026-03-24,SGD,1.3467,Low
2026-03-25,SGD,1.3468,Low
2026-03-26,SGD,1.3439,Low
2026-03-27,SGD,1.341,Low
2026-03-28,SGD,1.3428,Low
2026-03-29,SGD,1.3397,Low
2026-03-30,SGD,1.3415,Low
2026-03-31,SGD,1.3427,Low
2026-04-01,SGD,1.3381,Low
2026-04-02,SGD,1.3363,Low
2026-04-03,SGD,1.3395,Low
2026-04-04,SGD,1.3369,Low
2026-04-05,SGD,1.3356,Low
2026-04-06,SGD,1.3369,Low
2026-04-07,SGD,1.3389,Low
2026-04-08,SGD,1.3383,Low
2026-04-09,SGD,1.3367,Low
2026-04-10,SGD,1.3405,Low
2026-04-11,SGD,1.3451,Low
2026-04-12,SGD,1.3478,Low
2026-04-13,SGD,1.348,Low
2026-04-14,SGD,1.3458,Low
2026-04-15,SGD,1.3436,Low
2026-04-16,SGD,1.345,Low
2026-04-17,SGD,1.3461,Low
2026-04-18,SGD,1.3499,Low
2026-04-19,SGD,1.3516,Low
2026-04-20,SGD,1.3476,Low
2026-04-21,SGD,1.3504,Low
2026-04-22,SGD,1.3477,Low
2026-04-23,SGD,1.3467,Low
2026-04-24,SGD,1.3474,Low
2026-04-25,SGD,1.3527,Low
2026-04-26,SGD,1.3612,Low
2026-04-27,SGD,1.3628,Low
2026-04-28,SGD,1.3623,Low
2026-04-29,SGD,1.3638,Low
2026-04-30,SGD,1.3662,Low
2026-05-01,SGD,1.3653,Low
2026-05-02,SGD,1.3702,Low
2026-05-03,SGD,1.3708,Low
2026-05-04,SGD,1.3722,Low
2026-05-05,SGD,1.374,Low
2026-05-06,SGD,1.3752,Low
2026-05-07,SGD,1.3775,Low
2026-05-08,SGD,1.3758,Low
2026-05-09,SGD,1.3743,Low
2026-05-10,SGD,1.3712,Low
2026-05-11,SGD,1.3724,Low
2026-05-12,SGD,1.3746,Low
2026-05-13,SGD,1.3758,Low
2026-05-14,SGD,1.3804,Low
2026-05-15,SGD,1.3804,Low
2026-05-16,SGD,1.3823,Low
2026-05-17,SGD,1.3793,Low
2026-05-18,SGD,1.3782,Low
2026-05-19,SGD,1.3801,Low
2026-05-20,SGD,1.3825,Low
2026-05-21,SGD,1.3816,Low
2026-05-22,SGD,1.3814,Low
2026-05-23,SGD,1.3772,Low
2026-05-24,SGD,1.3763,Low
2026-05-25,SGD,1.3787,Low
2026-05-26,SGD,1.3803,Low
2026-05-27,SGD,1.3817,Low
2026-05-28,SGD,1.3818,Low
2026-05-29,SGD,1.3818,Low
2026-05-30,SGD,1.38,Low
2026-05-31,SGD,1.3819,Low
2026-06-01,SGD,1.3831,Low
2026-06-02,SGD,1.3845,Low
2026-06-03,SGD,1.383,Low
2026-06-04,SGD,1.3771,Low
2026-06-05,SGD,1.3801,Low
2026-06-06,SGD,1.3788,Low
2026-06-07,SGD,1.3764,Low
2026-06-08,SGD,1.3783,Low
2026-06-09,SGD,1.3772,Low
2026-06-10,SGD,1.3801,Low
2026-06-11,SGD,1.3818,Low
2026-06-12,SGD,1.3837,Low
2026-06-13,SGD,1.3799,Low
2026-06-14,SGD,1.3833,Low
2026-06-15,SGD,1.384,Low
2026-06-16,SGD,1.383,Low
2026-06-17,SGD,1.3834,Low
2026-06-18,SGD,1.3785,Low
2026-06-19,SGD,1.3796,Low
2026-06-20,SGD,1.3767,Low
2026-06-21,SGD,1.373,Low
2026-06-22,SGD,1.3688,Low
2026-06-23,SGD,1.3719,Low
2026-06-24,SGD,1.3702,Low
2026-06-25,SGD,1.3744,Low
2026-06-26,SGD,1.3729,Low
2026-06-27,SGD,1.3682,Low
2026-06-28,SGD,1.3652,Low
2026-06-29,SGD,1.3685,Low
2026-06-30,SGD,1.3681,Low
2026-07-01,SGD,1.3666,Low
2026-07-02,SGD,1.367,Low
2026-07-03,SGD,1.3684,Low
2026-07-04,SGD,1.3715,Low
2026-07-05,SGD,1.3754,Low
2026-07-06,SGD,1.3744,Low
2026-07-07,SGD,1.3708,Low
2026-07-08,SGD,1.3697,Low
2026-07-09,SGD,1.3704,Low
2026-07-10,SGD,1.3677,Low
2026-07-11,SGD,1.3651,Low
2026-07-12,SGD,1.3661,Low
2026-07-13,SGD,1.3659,Low
2026-07-14,SGD,1.366,Low
2026-07-15,SGD,1.3639,Low
2026-07-16,SGD,1.3633,Low
2026-07-17,SGD,1.3608,Low
2026-07-18,SGD,1.3632,Low
2026-07-19,SGD,1.366,Low
2026-07-20,SGD,1.361,Low
2026-07-21,SGD,1.3585,Low
2026-07-22,SGD,1.3544,Low
2026-07-23,SGD,1.3526,Low
2026-07-24,SGD,1.3524,Low
2026-07-25,SGD,1.3485,Low
2026-07-26,SGD,1.346,Low
2026-07-27,SGD,1.3433,Low
2026-07-28,SGD,1.3439,Low
2026-07-29,SGD,1.344,Low
2026-07-30,SGD,1.3421,Low
2026-07-31,SGD,1.3426,Low
2026-08-01,SGD,1.3411,Low
2026-08-02,SGD,1.3404,Low
2026-08-03,SGD,1.3449,Low
2026-08-04,SGD,1.3485,Low
2026-08-05,SGD,1.345,Low
2026-08-06,SGD,1.3472,Low
2026-08-07,SGD,1.3494,Low
2026-08-08,SGD,1.3463,Low
2026-08-09,SGD,1.3485,Low
2026-08-10,SGD,1.3526,Low
2026-08-11,SGD,1.3496,Low
2026-08-12,SGD,1.3471,Low
2026-08-13,SGD,1.3499,Low
2026-08-14,SGD,1.3506,Low
2026-08-15,SGD,1.3521,Low
2026-08-16,SGD,1.353,Low
2026-08-17,SGD,1.3541,Low
2026-08-18,SGD,1.3505,Low
2026-08-19,SGD,1.3533,Low
2026-08-20,SGD,1.3565,Low
2026-08-21,SGD,1.3559,Low
2026-08-22,SGD,1.3557,Low
2026-08-23,SGD,1.3516,Low
2026-08-24,SGD,1.353,Low
2026-08-25,SGD,1.3545,Low
2026-08-26,SGD,1.3544,Low
2026-08-27,SGD,1.3574,Low
2026-08-28,SGD,1.3565,Low
2026-08-29,SGD,1.358,Low
2026-08-30,SGD,1.3553,Low
2026-08-31,SGD,1.3552,Low
2026-09-01,SGD,1.3547,Low
2026-09-02,SGD,1.3553,Low
2026-09-03,SGD,1.3543,Low
2026-09-04,SGD,1.354,Low
2026-09-05,SGD,1.3562,Low
2026-09-06,SGD,1.355,Low
2026-09-07,SGD,1.3507,Low
2026-09-08,SGD,1.3554,Low
2026-09-09,SGD,1.3591,Low
2026-09-10,SGD,1.3556,Low
2026-09-11,SGD,1.3575,Low
2026-09-12,SGD,1.3561,Low
2026-09-13,SGD,1.3568,Low
2026-09-14,SGD,1.3576,Low
2026-09-15,SGD,1.357,Low
2026-09-16,SGD,1.3549,Low
2026-09-17,SGD,1.353,Low
2026-09-18,SGD,1.3505,Low
2026-09-19,SGD,1.3483,Low
2026-09-20,SGD,1.3481,Low
2026-09-21,SGD,1.3462,Low
2026-09-22,SGD,1.348,Low
2026-09-23,SGD,1.352,Low
2026-09-24,SGD,1.3505,Low
2026-09-25,SGD,1.3511,Low
2026-09-26,SGD,1.3524,Low
2026-09-27,SGD,1.3537,Low
2026-09-28,SGD,1.3539,Low
2026-09-29,SGD,1.3559,Low
2026-09-30,SGD,1.3573,Low
2026-10-01,SGD,1.3539,Low
2026-10-02,SGD,1.3562,Low
2026-10-03,SGD,1.3587,Low
2026-10-04,SGD,1.3566,Low
2026-10-05,SGD,1.3567,Low
2026-10-06,SGD,1.3585,Low
2026-10-07,SGD,1.358,Low
2026-10-08,SGD,1.3609,Low
2026-10-09,SGD,1.3673,Low
2026-10-10,SGD,1.3652,Low
2026-10-11,SGD,1.3614,Low
2026-10-12,SGD,1.3622,Low
2026-10-13,SGD,1.3642,Low
2026-10-14,SGD,1.3636,Low
2026-10-15,SGD,1.3675,Low
2026-10-16,SGD,1.3639,Low
2026-10-17,SGD,1.3657,Low
2026-10-18,SGD,1.3641,Low
2026-10-19,SGD,1.3688,Low
2026-10-20,SGD,1.3742,Low
2026-10-21,SGD,1.3721,Low
2026-10-22,SGD,1.3706,Low
2026-10-23,SGD,1.373,Low
2026-10-24,SGD,1.3719,Low
2026-10-25,SGD,1.3718,Low
2026-10-26,SGD,1.3719,Low
2026-10-27,SGD,1.3666,Low
2026-10-28,SGD,1.3666,Low
2026-10-29,SGD,1.3647,Low
2026-10-30,SGD,1.3633,Low
2026-10-31,SGD,1.3673,Low
2026-11-01,SGD,1.3638,Low
2026-11-02,SGD,1.366,Low
2026-11-03,SGD,1.3653,Low
2026-11-04,SGD,1.3645,Low
2026-11-05,SGD,1.3667,Low
2026-11-06,SGD,1.3676,Low
2026-11-07,SGD,1.3692,Low
2026-11-08,SGD,1.3718,Low
2026-11-09,SGD,1.3709,Low
2026-11-10,SGD,1.3692,Low
2026-11-11,SGD,1.3663,Low
2026-11-12,SGD,1.364,Low
2026-11-13,SGD,1.372,Low
2026-11-14,SGD,1.3755,Low
2026-11-15,SGD,1.3717,Low
2026-11-16,SGD,1.3681,Low
2026-11-17,SGD,1.3694,Low
2026-11-18,SGD,1.3709,Low
2026-11-19,SGD,1.3724,Low
2026-11-20,SGD,1.3717,Low
2026-11-21,SGD,1.3714,Low
2026-11-22,SGD,1.3723,Low
2026-11-23,SGD,1.3725,Low
2026-11-24,SGD,1.3664,Low
2026-11-25,SGD,1.3658,Low
2026-11-26,SGD,1.3635,Low
2026-11-27,SGD,1.364,Low
2026-11-28,SGD,1.3721,Low
2026-11-29,SGD,1.3731,Low
2026-11-30,SGD,1.3723,Low
2026-12-01,SGD,1.3748,Low
2026-12-02,SGD,1.3761,Low
2026-12-03,SGD,1.3773,Low
2026-12-04,SGD,1.3789,Low
2026-12-05,SGD,1.3846,Low
2026-12-06,SGD,1.3815,Low
2026-12-07,SGD,1.3828,Low
2026-12-08,SGD,1.3802,Low
2026-12-09,SGD,1.3818,Low
2026-12-10,SGD,1.3792,Low
2026-12-11,SGD,1.3781,Low
2026-12-12,SGD,1.3773,Low
2026-12-13,SGD,1.3799,Low
2026-12-14,SGD,1.3825,Low
2026-12-15,SGD,1.379,Low
2026-12-16,SGD,1.3792,Low
2026-12-17,SGD,1.3772,Low
2026-12-18,SGD,1.3738,Low
2026-12-19,SGD,1.3732,Low
2026-12-20,SGD,1.3723,Low
2026-12-21,SGD,1.379,Low
2026-12-22,SGD,1.3802,Low
2026-12-23,SGD,1.3764,Low
2026-12-24,SGD,1.3748,Low
2026-12-25,SGD,1.3776,Low
2026-12-26,SGD,1.3834,Low
2026-12-27,SGD,1.379,Low
2026-12-28,SGD,1.3738,Low
2026-12-29,SGD,1.3789,Low
2026-12-30,SGD,1.38,Low
2026-12-31,SGD,1.3776,Low
2026-01-01,JPY,148.2374,Medium
2026-01-02,JPY,147.0652,Medium
2026-01-03,JPY,147.0667,Medium
2026-01-04,JPY,147.2114,Medium
2026-01-05,JPY,147.6195,Medium
2026-01-06,JPY,147.1705,Medium
2026-01-07,JPY,147.2084,Medium
2026-01-08,JPY,146.7997,Medium
2026-01-09,JPY,146.9121,Medium
2026-01-10,JPY,146.5175,Medium
2026-01-11,JPY,146.3381,Medium
2026-01-12,JPY,145.901,Medium
2026-01-13,JPY,146.186,Medium
2026-01-14,JPY,146.5625,Medium
2026-01-15,JPY,146.4593,Medium
2026-01-16,JPY,146.4761,Medium
2026-01-17,JPY,145.8395,Medium
2026-01-18,JPY,145.7084,Medium
2026-01-19,JPY,145.6865,Medium
2026-01-20,JPY,146.8319,Medium
2026-01-21,JPY,146.3421,Medium
2026-01-22,JPY,146.9849,Medium
2026-01-23,JPY,147.4245,Medium
2026-01-24,JPY,147.5486,Medium
2026-01-25,JPY,148.3271,Medium
2026-01-26,JPY,148.4926,Medium
2026-01-27,JPY,148.666,Medium
2026-01-28,JPY,148.6423,Medium
2026-01-29,JPY,149.1879,Medium
2026-01-30,JPY,149.6787,Medium
2026-01-31,JPY,149.3977,Medium
2026-02-01,JPY,148.8064,Medium
2026-02-02,JPY,148.7158,Medium
2026-02-03,JPY,148.3589,Medium
2026-02-04,JPY,148.3306,Medium
2026-02-05,JPY,148.8813,Medium
2026-02-06,JPY,148.677,Medium
2026-02-07,JPY,148.6579,Medium
2026-02-08,JPY,148.6838,Medium
2026-02-09,JPY,149.0622,Medium
2026-02-10,JPY,148.0575,Medium
2026-02-11,JPY,147.788,Medium
2026-02-12,JPY,147.8816,Medium
2026-02-13,JPY,148.4141,Medium
2026-02-14,JPY,148.195,Medium
2026-02-15,JPY,147.3608,Medium
2026-02-16,JPY,147.6347,Medium
2026-02-17,JPY,147.3533,Medium
2026-02-18,JPY,146.8274,Medium
2026-02-19,JPY,146.5524,Medium
2026-02-20,JPY,146.4713,Medium
2026-02-21,JPY,146.2055,Medium
2026-02-22,JPY,145.2381,Medium
2026-02-23,JPY,145.629,Medium
2026-02-24,JPY,146.186,Medium
2026-02-25,JPY,146.4717,Medium
2026-02-26,JPY,145.9718,Medium
2026-02-27,JPY,145.8836,Medium
2026-02-28,JPY,145.8807,Medium
2026-03-01,JPY,146.1428,Medium
2026-03-02,JPY,146.4358,Medium
2026-03-03,JPY,146.1133,Medium
2026-03-04,JPY,146.1492,Medium
2026-03-05,JPY,146.3497,Medium
2026-03-06,JPY,146.9889,Medium
2026-03-07,JPY,147.2995,Medium
2026-03-08,JPY,147.6482,Medium
2026-03-09,JPY,147.6853,Medium
2026-03-10,JPY,148.3103,Medium
2026-03-11,JPY,148.4926,Medium
2026-03-12,JPY,148.109,Medium
2026-03-13,JPY,148.7325,Medium
2026-03-14,JPY,149.0439,Medium
2026-03-15,JPY,148.8458,Medium
2026-03-16,JPY,148.6317,Medium
2026-03-17,JPY,148.764,Medium
2026-03-18,JPY,148.9707,Medium
2026-03-19,JPY,149.0589,Medium
2026-03-20,JPY,149.1981,Medium
2026-03-21,JPY,149.959,Medium
2026-03-22,JPY,150.441,Medium
2026-03-23,JPY,150.5271,Medium
2026-03-24,JPY,150.9521,Medium
2026-03-25,JPY,150.4845,Medium
2026-03-26,JPY,150.6642,Medium
2026-03-27,JPY,151.482,Medium
2026-03-28,JPY,151.3829,Medium
2026-03-29,JPY,150.9979,Medium
2026-03-30,JPY,150.7026,Medium
2026-03-31,JPY,150.2099,Medium
2026-04-01,JPY,149.8563,Medium
2026-04-02,JPY,149.6897,Medium
2026-04-03,JPY,149.0585,Medium
2026-04-04,JPY,149.0655,Medium
2026-04-05,JPY,149.469,Medium
2026-04-06,JPY,149.062,Medium
2026-04-07,JPY,149.7414,Medium
2026-04-08,JPY,149.9708,Medium
2026-04-09,JPY,150.4345,Medium
2026-04-10,JPY,150.1376,Medium
2026-04-11,JPY,150.5225,Medium
2026-04-12,JPY,150.0294,Medium
2026-04-13,JPY,150.4301,Medium
2026-04-14,JPY,150.5076,Medium
2026-04-15,JPY,150.7575,Medium
2026-04-16,JPY,150.2258,Medium
2026-04-17,JPY,149.8224,Medium
2026-04-18,JPY,150.0908,Medium
2026-04-19,JPY,149.6638,Medium
2026-04-20,JPY,149.8718,Medium
2026-04-21,JPY,149.2571,Medium
2026-04-22,JPY,149.6369,Medium
2026-04-23,JPY,149.0836,Medium
2026-04-24,JPY,149.3306,Medium
2026-04-25,JPY,149.6109,Medium
2026-04-26,JPY,149.2981,Medium
2026-04-27,JPY,149.5588,Medium
2026-04-28,JPY,149.6757,Medium
2026-04-29,JPY,149.4337,Medium
2026-04-30,JPY,148.9816,Medium
2026-05-01,JPY,148.1044,Medium
2026-05-02,JPY,148.2598,Medium
2026-05-03,JPY,147.5638,Medium
2026-05-04,JPY,147.606,Medium
2026-05-05,JPY,147.4893,Medium
2026-05-06,JPY,147.7898,Medium
2026-05-07,JPY,147.6559,Medium
2026-05-08,JPY,147.51,Medium
2026-05-09,JPY,147.8338,Medium
2026-05-10,JPY,147.9824,Medium
2026-05-11,JPY,148.1228,Medium
2026-05-12,JPY,148.3313,Medium
2026-05-13,JPY,147.648,Medium
2026-05-14,JPY,147.9832,Medium
2026-05-15,JPY,148.2551,Medium
2026-05-16,JPY,147.8029,Medium
2026-05-17,JPY,147.6947,Medium
2026-05-18,JPY,147.6773,Medium
2026-05-19,JPY,147.6177,Medium
2026-05-20,JPY,147.7656,Medium
2026-05-21,JPY,148.4001,Medium
2026-05-22,JPY,148.8817,Medium
2026-05-23,JPY,148.2956,Medium
2026-05-24,JPY,148.5723,Medium
2026-05-25,JPY,149.1647,Medium
2026-05-26,JPY,149.3378,Medium
2026-05-27,JPY,149.8265,Medium
2026-05-28,JPY,150.731,Medium
2026-05-29,JPY,151.1939,Medium
2026-05-30,JPY,151.307,Medium
2026-05-31,JPY,151.7814,Medium
2026-06-01,JPY,151.8474,Medium
2026-06-02,JPY,151.8583,Medium
2026-06-03,JPY,151.6982,Medium
2026-06-04,JPY,152.4097,Medium
2026-06-05,JPY,152.0354,Medium
2026-06-06,JPY,152.7344,Medium
2026-06-07,JPY,152.9634,Medium
2026-06-08,JPY,152.3213,Medium
2026-06-09,JPY,152.4893,Medium
2026-06-10,JPY,151.5286,Medium
2026-06-11,JPY,151.8129,Medium
2026-06-12,JPY,152.2161,Medium
2026-06-13,JPY,151.9456,Medium
2026-06-14,JPY,152.0019,Medium
2026-06-15,JPY,152.893,Medium
2026-06-16,JPY,152.6611,Medium
2026-06-17,JPY,152.1761,Medium
2026-06-18,JPY,152.8525,Medium
2026-06-19,JPY,153.7525,Medium
2026-06-20,JPY,153.7542,Medium
2026-06-21,JPY,154.2207,Medium
2026-06-22,JPY,154.8414,Medium
2026-06-23,JPY,154.4965,Medium
2026-06-24,JPY,154.2715,Medium
2026-06-25,JPY,154.8412,Medium
2026-06-26,JPY,155.6239,Medium
2026-06-27,JPY,155.8867,Medium
2026-06-28,JPY,155.4753,Medium
2026-06-29,JPY,156.4021,Medium
2026-06-30,JPY,156.153,Medium
2026-07-01,JPY,155.996,Medium
2026-07-02,JPY,156.1562,Medium
2026-07-03,JPY,156.8842,Medium
2026-07-04,JPY,157.2862,Medium
2026-07-05,JPY,157.4819,Medium
2026-07-06,JPY,157.7008,Medium
2026-07-07,JPY,157.7214,Medium
2026-07-08,JPY,157.9855,Medium
2026-07-09,JPY,156.7866,Medium
2026-07-10,JPY,156.6471,Medium
2026-07-11,JPY,156.7605,Medium
2026-07-12,JPY,156.2192,Medium
2026-07-13,JPY,156.4002,Medium
2026-07-14,JPY,156.3043,Medium
2026-07-15,JPY,157.1275,Medium
2026-07-16,JPY,157.869,Medium
2026-07-17,JPY,157.6483,Medium
2026-07-18,JPY,157.577,Medium
2026-07-19,JPY,157.5421,Medium
2026-07-20,JPY,157.3286,Medium
2026-07-21,JPY,157.4206,Medium
2026-07-22,JPY,157.0625,Medium
2026-07-23,JPY,156.5298,Medium
2026-07-24,JPY,156.8222,Medium
2026-07-25,JPY,157.1184,Medium
2026-07-26,JPY,156.7393,Medium
2026-07-27,JPY,157.1603,Medium
2026-07-28,JPY,156.8625,Medium
2026-07-29,JPY,156.9816,Medium
2026-07-30,JPY,157.368,Medium
2026-07-31,JPY,157.3521,Medium
2026-08-01,JPY,157.5668,Medium
2026-08-02,JPY,157.3227,Medium
2026-08-03,JPY,157.2299,Medium
2026-08-04,JPY,157.1328,Medium
2026-08-05,JPY,156.7809,Medium
2026-08-06,JPY,156.6977,Medium
2026-08-07,JPY,155.9698,Medium
2026-08-08,JPY,155.7399,Medium
2026-08-09,JPY,155.6068,Medium
2026-08-10,JPY,155.4872,Medium
2026-08-11,JPY,155.3746,Medium
2026-08-12,JPY,155.3458,Medium
2026-08-13,JPY,155.5692,Medium
2026-08-14,JPY,155.9774,Medium
2026-08-15,JPY,155.6733,Medium
2026-08-16,JPY,155.1114,Medium
2026-08-17,JPY,154.6265,Medium
2026-08-18,JPY,154.4005,Medium
2026-08-19,JPY,154.2375,Medium
2026-08-20,JPY,153.8812,Medium
2026-08-21,JPY,153.2829,Medium
2026-08-22,JPY,153.0731,Medium
2026-08-23,JPY,153.1564,Medium
2026-08-24,JPY,153.4298,Medium
2026-08-25,JPY,153.1733,Medium
2026-08-26,JPY,152.9835,Medium
2026-08-27,JPY,152.5582,Medium
2026-08-28,JPY,152.5438,Medium
2026-08-29,JPY,152.1555,Medium
2026-08-30,JPY,152.4171,Medium
2026-08-31,JPY,151.6005,Medium
2026-09-01,JPY,151.437,Medium
2026-09-02,JPY,151.5738,Medium
2026-09-03,JPY,151.6574,Medium
2026-09-04,JPY,152.8826,Medium
2026-09-05,JPY,153.0431,Medium
2026-09-06,JPY,152.5821,Medium
2026-09-07,JPY,152.5384,Medium
2026-09-08,JPY,151.7255,Medium
2026-09-09,JPY,151.6889,Medium
2026-09-10,JPY,151.3098,Medium
2026-09-11,JPY,151.7253,Medium
2026-09-12,JPY,151.4751,Medium
2026-09-13,JPY,151.4221,Medium
2026-09-14,JPY,151.1334,Medium
2026-09-15,JPY,151.9218,Medium
2026-09-16,JPY,151.7754,Medium
2026-09-17,JPY,152.6098,Medium
2026-09-18,JPY,152.9825,Medium
2026-09-19,JPY,153.2038,Medium
2026-09-20,JPY,153.3732,Medium
2026-09-21,JPY,153.5544,Medium
2026-09-22,JPY,152.6664,Medium
2026-09-23,JPY,152.5387,Medium
2026-09-24,JPY,152.9254,Medium
2026-09-25,JPY,152.903,Medium
2026-09-26,JPY,152.2584,Medium
2026-09-27,JPY,152.2345,Medium
2026-09-28,JPY,153.0128,Medium
2026-09-29,JPY,153.5851,Medium
2026-09-30,JPY,153.5566,Medium
2026-10-01,JPY,153.9949,Medium
2026-10-02,JPY,153.8256,Medium
2026-10-03,JPY,153.0393,Medium
2026-10-04,JPY,152.6148,Medium
2026-10-05,JPY,153.3304,Medium
2026-10-06,JPY,153.2043,Medium
2026-10-07,JPY,153.0925,Medium
2026-10-08,JPY,152.9548,Medium
2026-10-09,JPY,153.8285,Medium
2026-10-10,JPY,154.5789,Medium
2026-10-11,JPY,155.6078,Medium
2026-10-12,JPY,155.5336,Medium
2026-10-13,JPY,155.6715,Medium
2026-10-14,JPY,154.9632,Medium
2026-10-15,JPY,155.6498,Medium
2026-10-16,JPY,155.1045,Medium
2026-10-17,JPY,155.2054,Medium
2026-10-18,JPY,154.6945,Medium
2026-10-19,JPY,154.4212,Medium
2026-10-20,JPY,154.0333,Medium
2026-10-21,JPY,153.7524,Medium
2026-10-22,JPY,153.5037,Medium
2026-10-23,JPY,153.2512,Medium
2026-10-24,JPY,153.6344,Medium
2026-10-25,JPY,153.1251,Medium
2026-10-26,JPY,153.2265,Medium
2026-10-27,JPY,153.7863,Medium
2026-10-28,JPY,153.5496,Medium
2026-10-29,JPY,153.2188,Medium
2026-10-30,JPY,153.1129,Medium
2026-10-31,JPY,153.6548,Medium
2026-11-01,JPY,153.7443,Medium
2026-11-02,JPY,153.4992,Medium
2026-11-03,JPY,153.7221,Medium
2026-11-04,JPY,153.2137,Medium
2026-11-05,JPY,153.5269,Medium
2026-11-06,JPY,153.7151,Medium
2026-11-07,JPY,153.5732,Medium
2026-11-08,JPY,153.1868,Medium
2026-11-09,JPY,152.7793,Medium
2026-11-10,JPY,153.0244,Medium
2026-11-11,JPY,153.5886,Medium
2026-11-12,JPY,153.295,Medium
2026-11-13,JPY,153.5058,Medium
2026-11-14,JPY,152.5447,Medium
2026-11-15,JPY,152.2771,Medium
2026-11-16,JPY,152.263,Medium
2026-11-17,JPY,151.8474,Medium
2026-11-18,JPY,151.4208,Medium
2026-11-19,JPY,151.1175,Medium
2026-11-20,JPY,151.2499,Medium
2026-11-21,JPY,151.1649,Medium
2026-11-22,JPY,150.1499,Medium
2026-11-23,JPY,149.1946,Medium
2026-11-24,JPY,148.923,Medium
2026-11-25,JPY,149.1275,Medium
2026-11-26,JPY,147.8983,Medium
2026-11-27,JPY,147.6766,Medium
2026-11-28,JPY,147.4434,Medium
2026-11-29,JPY,148.0575,Medium
2026-11-30,JPY,147.8865,Medium
2026-12-01,JPY,148.0564,Medium
2026-12-02,JPY,148.1192,Medium
2026-12-03,JPY,147.1724,Medium
2026-12-04,JPY,147.5116,Medium
2026-12-05,JPY,147.6069,Medium
2026-12-06,JPY,147.832,Medium
2026-12-07,JPY,149.5733,Medium
2026-12-08,JPY,148.6381,Medium
2026-12-09,JPY,149.4072,Medium
2026-12-10,JPY,149.2783,Medium
2026-12-11,JPY,149.407,Medium
2026-12-12,JPY,149.3866,Medium
2026-12-13,JPY,149.1965,Medium
2026-12-14,JPY,148.9414,Medium
2026-12-15,JPY,149.0887,Medium
2026-12-16,JPY,148.4101,Medium
2026-12-17,JPY,148.7443,Medium
2026-12-18,JPY,148.5585,Medium
2026-12-19,JPY,148.0549,Medium
2026-12-20,JPY,147.855,Medium
2026-12-21,JPY,148.4126,Medium
2026-12-22,JPY,148.1743,Medium
2026-12-23,JPY,148.3336,Medium
2026-12-24,JPY,148.0084,Medium
2026-12-25,JPY,148.3449,Medium
2026-12-26,JPY,148.65,Medium
2026-12-27,JPY,149.4744,Medium
2026-12-28,JPY,149.3956,Medium
2026-12-29,JPY,149.6953,Medium
2026-12-30,JPY,149.7393,Medium
2026-12-31,JPY,150.3215,Medium
2026-01-01,AUD,1.4968,Medium
2026-01-02,AUD,1.5001,Medium
2026-01-03,AUD,1.4992,Medium
2026-01-04,AUD,1.4989,Medium
2026-01-05,AUD,1.4994,Medium
2026-01-06,AUD,1.5005,Medium
2026-01-07,AUD,1.5,Medium
2026-01-08,AUD,1.5009,Medium
2026-01-09,AUD,1.508,Medium
2026-01-10,AUD,1.5125,Medium
2026-01-11,AUD,1.5164,Medium
2026-01-12,AUD,1.5144,Medium
2026-01-13,AUD,1.5103,Medium
2026-01-14,AUD,1.5147,Medium
2026-01-15,AUD,1.5186,Medium
2026-01-16,AUD,1.5254,Medium
2026-01-17,AUD,1.5226,Medium
2026-01-18,AUD,1.5215,Medium
2026-01-19,AUD,1.5141,Medium
2026-01-20,AUD,1.5123,Medium
2026-01-21,AUD,1.5168,Medium
2026-01-22,AUD,1.5147,Medium
2026-01-23,AUD,1.5176,Medium
2026-01-24,AUD,1.5167,Medium
2026-01-25,AUD,1.5182,Medium
2026-01-26,AUD,1.513,Medium
2026-01-27,AUD,1.5133,Medium
2026-01-28,AUD,1.4998,Medium
2026-01-29,AUD,1.4989,Medium
2026-01-30,AUD,1.4916,Medium
2026-01-31,AUD,1.497,Medium
2026-02-01,AUD,1.5005,Medium
2026-02-02,AUD,1.5026,Medium
2026-02-03,AUD,1.5094,Medium
2026-02-04,AUD,1.5051,Medium
2026-02-05,AUD,1.513,Medium
2026-02-06,AUD,1.5173,Medium
2026-02-07,AUD,1.5162,Medium
2026-02-08,AUD,1.5214,Medium
2026-02-09,AUD,1.5163,Medium
